gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_per_month,Churn
0,0,1,0,51,1,0,0,0,0,0,1,1,1,96.34421416679822,4869.648011486593,1,0,0,0,0,0,0,92.90244500871496,1
0,1,1,0,57,1,1,0,1,1,0,1,0,1,71.1,4140.1,0,0,1,0,1,0,0,71.38103448275862,0
1,0,0,0,10,1,1,0,0,1,0,1,1,1,100.6,1060.2,1,0,0,0,0,1,0,96.38181818181819,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,49.7310199171101,346.4361195026606,0,0,0,0,0,0,0,43.30451493783257,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,19.2,19.2,0,1,0,0,0,0,1,9.6,0
1,0,1,1,69,1,1,0,1,0,1,0,1,1,93.3,6398.05,1,0,0,1,0,0,0,91.40071428571429,0
0,0,1,1,69,1,0,0,0,0,0,0,0,0,20.2,1376.5,0,1,0,1,0,0,0,19.664285714285715,0
1,0,1,1,71,1,0,1,1,1,1,0,0,0,64.05,4492.9,0,0,0,1,1,0,0,62.40138888888888,0
0,0,1,1,64,1,1,1,0,1,0,0,1,0,93.4,5822.3,1,0,0,1,0,0,0,89.57384615384616,0
0,0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,1,0,0,0,0,1,0,100.31951219512196,1
0,0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,0,0,0,1,1,0,0,87.63835616438357,0
0,0,0,0,16,1,1,0,0,0,0,0,1,0,86.60562716907187,1425.1566479510145,0,0,0,0,0,0,0,83.2584815145635,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,0,0,0,0,0,0,1,17.525,1
0,0,0,0,43,1,0,0,1,0,0,1,1,0,100.86409516065736,4391.344604852424,1,0,0,0,0,1,0,99.13243364658445,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.633707200533298,24.633707200533298,0,0,0,0,0,0,0,12.316853600266649,1
1,0,0,0,8,0,0,0,1,0,0,0,0,1,29.25,226.95,0,0,0,0,0,0,1,25.216666666666665,0
0,0,0,0,19,1,0,0,0,1,0,0,0,1,78.46983978377132,1488.3119225947441,1,0,0,0,0,1,0,74.41559612973721,1
0,0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,0,1,1,0,0,0,1,22.342105263157894,0
1,0,0,0,3,1,0,0,0,0,0,0,0,1,82.42683895156429,244.2247416349042,1,0,0,0,0,0,0,61.05618540872605,1
1,0,1,0,28,1,0,1,0,0,0,1,1,1,92.35,2602.9,1,0,0,0,0,0,1,89.7551724137931,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,51.519279612214724,524.8007339117785,0,0,0,0,0,0,0,44.98341792630014,1
0,0,1,1,42,1,0,1,1,0,0,0,0,0,54.5,2301.15,0,0,0,0,0,0,1,53.51511627906977,0
0,0,1,0,36,1,0,0,0,0,0,0,0,0,20.0,666.75,0,1,1,0,0,0,1,18.02027027027027,0
0,1,1,1,64,1,1,1,0,1,1,1,1,1,111.6,7099.0,1,0,0,1,0,0,0,109.21538461538462,0
1,0,0,0,9,1,0,0,0,0,0,0,0,1,43.75,405.7,0,0,0,0,0,1,0,40.57,0
0,0,0,0,6,1,0,0,1,0,0,0,1,1,91.54356701811744,558.5420693015884,1,0,0,0,0,1,0,79.7917241859412,1
0,0,0,0,2,1,0,0,0,0,0,1,0,0,80.63567728369618,144.14565978293825,1,0,0,0,0,1,0,48.04855326097942,1
1,0,0,0,24,1,1,0,0,1,0,1,1,1,98.75,2407.3,1,0,0,0,0,1,0,96.292,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,0,0,0,0,1,0,34.95,1
1,0,0,0,3,0,0,0,0,0,0,0,0,0,23.399424335428755,58.883176584867535,0,0,0,0,0,1,0,14.720794146216884,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.75764535990379,69.75764535990379,1,0,0,0,0,0,1,34.878822679951895,1
1,0,0,0,24,1,1,0,0,0,1,0,1,1,89.55,2259.35,1,0,0,0,0,1,0,90.374,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,80.94174138502534,546.0377023964592,1,0,0,0,0,0,0,68.2547127995574,1
0,1,1,1,1,1,0,0,0,0,1,0,0,1,49.25,49.25,0,0,0,0,1,0,0,24.625,1
0,1,0,0,39,1,1,1,0,0,0,1,1,0,103.26582661932271,4077.76169865286,1,0,0,0,0,0,0,101.71467766144126,1
0,0,1,0,4,1,1,0,1,0,0,1,1,1,100.2,420.2,1,0,0,0,0,1,0,84.03999999999999,1
1,0,0,0,9,1,0,0,0,0,0,1,0,1,77.65,714.15,1,0,0,0,0,0,0,71.41499999999999,1
1,0,1,1,72,1,1,1,0,1,1,1,1,0,107.45,7576.7,1,0,0,1,0,0,1,103.7904109589041,0
0,0,0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,0,1,0,1,0,0,0,22.692857142857143,0
1,0,0,0,4,1,0,1,0,1,1,0,1,1,94.4,387.2,1,0,0,0,0,0,0,77.44,1
0,1,0,0,55,1,1,1,0,0,0,1,1,1,98.8,5617.75,1,0,0,0,0,1,0,100.31696428571429,1
1,0,1,0,3,1,0,0,0,0,0,0,0,1,19.9,45.75,0,1,0,0,0,0,1,11.4375,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,1,0,0,0,0,1,9.775,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,52.95739844912227,447.0876443526998,0,0,0,0,0,0,0,45.851375023401566,1
0,0,0,0,51,1,1,0,1,1,1,0,0,1,87.35,4473.0,1,0,0,0,0,1,0,86.01923076923077,0
1,0,0,0,12,1,0,0,1,0,0,0,1,1,84.6,1017.35,1,0,0,0,0,1,0,78.25769230769231,0
0,0,0,0,5,1,0,0,0,0,0,1,1,1,94.07611318525088,490.4523151528587,1,0,0,0,0,0,0,81.74205252547645,1
1,1,1,0,54,1,1,1,1,1,1,1,1,1,115.6,6431.05,1,0,1,0,0,0,0,116.92818181818183,0
0,0,1,1,49,1,1,0,0,0,0,1,0,0,84.5,4254.85,1,0,0,0,0,1,0,85.09700000000001,1
0,0,1,0,54,1,0,1,1,1,1,1,1,0,109.75,6110.2,1,0,0,1,0,0,0,111.09454545454545,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.875979714847794,35.875979714847794,0,0,0,0,0,1,0,17.937989857423897,1
0,0,0,0,18,1,1,0,0,0,0,1,0,1,99.77831460230622,1776.942923759026,1,0,0,0,0,0,0,93.49455665385779,1
1,0,0,0,28,1,1,0,1,0,0,0,1,1,89.95,2625.55,1,0,0,0,0,1,0,90.53620689655173,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,45.99301025102618,485.6152529617258,0,0,0,0,0,1,0,41.991658722238235,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,79.11900160617986,79.11900160617986,1,0,0,0,0,1,0,39.55950080308993,1
0,0,0,0,22,1,1,1,0,0,0,1,1,1,101.35,2317.1,1,0,0,0,0,0,0,100.74347826086957,1
1,0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,0,0,0,0,0,0,67.29328358208954,0
1,0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,1,0,0,0,0,0,0,53.95,1
1,0,0,0,23,1,0,0,1,1,1,0,0,0,83.2,2032.3,1,0,0,0,0,0,0,84.67916666666666,0
0,0,0,0,21,1,1,0,0,0,0,0,1,1,84.1,1737.45,1,0,0,0,0,1,0,78.97500000000001,0
0,0,1,1,72,1,0,1,1,0,1,1,0,0,68.4,4855.35,0,0,0,1,0,0,0,66.51164383561644,0
0,0,0,0,6,1,0,0,0,0,0,0,0,1,74.65223676913782,465.5802821672,1,0,0,0,0,0,0,61.816891788670034,1
0,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,475.1,0,1,1,0,0,0,1,20.656521739130437,0
1,0,0,0,47,1,1,1,0,1,0,1,0,0,94.9,4615.25,1,0,1,0,1,0,0,96.15104166666667,0
1,0,1,1,70,0,0,0,1,1,1,1,1,1,58.4,4113.15,0,0,1,0,0,0,0,57.93169014084506,0
1,0,0,0,25,1,1,0,1,0,0,0,1,1,99.33793016331894,2386.866432345715,1,0,0,0,0,1,0,91.31908377621791,1
1,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,1,0,0,0,0,1,0,36.05,0
1,1,0,0,1,1,0,0,0,0,0,0,1,1,85.04434701754522,85.04434701754522,1,0,0,0,0,1,0,42.52217350877261,1
1,0,1,1,23,1,0,1,1,1,1,0,0,1,66.25,1533.8,0,0,1,0,0,0,1,63.90833333333333,0
0,0,0,0,37,1,1,1,1,1,1,1,1,1,90.6,3358.65,0,0,1,0,0,0,0,88.38552631578948,0
0,0,1,0,45,1,0,1,0,1,0,0,0,0,53.3,2296.25,0,0,0,1,1,0,0,49.91847826086956,0
0,0,0,0,68,1,1,1,0,0,1,1,1,1,106.74724549372488,7195.812375971484,1,0,0,1,1,0,0,103.92128862535957,1
1,0,0,0,38,1,1,1,1,1,0,1,1,0,84.1,3187.65,0,0,1,0,0,0,0,81.73461538461538,0
1,0,1,1,72,1,1,0,0,0,0,0,0,1,24.05,1709.15,0,1,0,1,0,0,0,23.413013698630138,0
1,0,0,0,50,1,1,1,1,0,1,1,1,1,109.65,5551.15,1,0,0,1,0,1,0,108.84607843137255,1
0,0,1,0,69,1,1,0,0,0,0,1,1,1,94.94371717078207,6587.613052377764,1,0,0,0,0,0,0,92.96446115105749,1
1,0,1,1,46,1,0,0,0,0,0,0,0,1,19.25,864.2,0,1,0,1,0,0,1,18.387234042553192,0
0,0,1,0,66,1,1,0,0,0,1,1,1,1,100.16557063986247,6872.422957145377,1,0,0,0,0,0,0,102.57347697231907,1
0,1,0,0,12,0,0,0,0,1,1,0,1,1,43.65,526.95,0,0,0,0,0,1,0,40.534615384615385,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,1,0,0,0,0,1,10.45,0
1,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,0,0,0,0,0,0,1,45.981944444444444,0
0,0,1,0,49,1,1,1,0,0,0,0,0,1,55.35,2633.95,0,0,1,0,0,1,0,52.678999999999995,0
0,0,1,0,56,1,0,0,0,0,0,1,1,0,89.7,4952.95,1,0,0,0,0,0,1,86.8938596491228,0
1,1,0,0,44,1,0,0,0,1,1,1,1,0,74.85,3268.05,0,0,1,0,0,0,0,72.62333333333333,0
1,1,1,0,37,1,0,0,0,1,1,1,0,0,90.0,3371.75,1,0,0,0,0,1,0,88.73026315789474,0
0,0,1,1,9,1,0,0,1,0,1,0,0,0,54.8,452.8,0,0,0,0,0,0,1,45.28,0
0,0,0,0,9,0,0,0,0,0,0,1,1,1,45.4,418.8,0,0,0,0,0,1,0,41.88,1
0,0,1,0,61,1,1,0,1,0,0,1,0,1,102.8921044864784,6144.079176732363,1,0,0,0,0,0,0,98.63438979545393,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.5,19.5,0,1,0,0,0,0,1,9.75,0
0,0,0,0,27,1,1,0,0,1,0,1,1,1,100.5,2673.45,1,0,1,0,0,0,0,95.48035714285713,0
1,0,1,1,12,1,1,0,0,0,0,0,0,0,25.25,274.7,0,1,0,1,1,0,0,21.13076923076923,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.49663974386024,45.49663974386024,0,0,0,0,0,1,0,22.74831987193012,1
0,0,1,0,71,1,1,0,1,1,0,1,1,1,103.43067369224252,7371.471484455945,1,0,0,0,0,1,0,101.07264563101332,1
0,0,1,0,16,1,1,0,0,0,0,0,0,1,75.4,1189.4,1,0,0,0,0,1,0,69.96470588235294,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,79.54617611944879,79.54617611944879,1,0,0,0,0,0,0,39.773088059724394,1
0,0,1,1,25,1,0,0,0,0,0,1,1,1,90.4,2178.6,1,0,1,0,0,1,0,83.79230769230769,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,68.98156599658658,68.98156599658658,1,0,0,0,0,1,0,34.49078299829329,1
0,0,1,1,70,1,0,1,1,1,0,1,1,1,80.15,5600.15,0,0,0,1,1,0,0,78.87535211267605,0
1,0,1,0,41,1,0,0,0,0,0,1,0,1,80.51444769121349,3381.718834321188,1,0,0,0,0,0,0,80.70119761820179,1
1,0,1,1,67,1,1,1,0,0,1,0,1,1,94.35,6341.45,1,0,1,0,1,0,0,93.25661764705882,1
1,0,1,1,62,1,0,1,0,1,0,0,0,0,54.75,3425.35,0,0,1,0,1,0,0,54.37063492063492,0
0,0,0,0,2,1,0,1,0,0,0,0,0,1,53.96830248280944,108.64213832848728,0,0,0,0,0,0,1,36.21404610949576,1
1,1,0,0,56,1,1,0,1,1,0,1,1,1,104.75,5510.65,1,0,1,0,0,0,0,96.67807017543859,1
0,0,0,0,19,1,0,0,0,0,1,0,1,1,87.7,1725.95,1,0,1,0,1,0,0,86.2975,0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,89.1,89.1,1,0,0,0,0,1,0,44.55,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.35,46.35,0,1,0,0,0,0,1,15.450000000000001,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.50212356936832,45.50212356936832,0,0,0,0,0,1,0,22.75106178468416,1
0,0,0,0,47,1,1,1,1,0,0,1,0,0,94.8,4535.85,1,0,1,0,0,0,0,94.496875,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,19.5,96.85,0,1,0,1,1,0,0,19.369999999999997,0
1,1,1,0,70,1,1,1,1,1,1,1,1,1,113.0,7987.6,1,0,0,1,1,0,0,112.50140845070423,0
1,1,0,0,8,1,1,0,0,1,0,1,1,0,101.35,780.5,1,0,0,0,0,1,0,86.72222222222223,1
0,0,1,0,5,1,1,0,1,0,0,0,0,1,84.19108922952381,397.39267363720637,1,0,0,0,0,1,0,66.23211227286772,1
0,0,0,0,21,1,0,1,0,1,0,1,0,0,65.35,1424.4,0,0,0,0,0,0,0,64.74545454545455,0
0,1,0,0,9,1,1,0,0,0,0,0,1,1,84.4,732.5,1,0,0,0,1,0,0,73.25,1
0,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,0,0,0,1,1,0,0,70.4340579710145,0
0,0,1,1,68,1,1,1,1,1,1,1,1,1,92.2,6392.85,0,0,0,1,1,0,0,92.65,0
0,1,1,1,71,1,1,0,1,1,1,0,1,1,72.9,5139.65,0,0,1,0,0,0,0,71.38402777777777,0
0,0,0,1,37,1,0,1,1,0,1,0,0,0,61.45,2302.35,0,0,0,1,1,0,0,60.58815789473684,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,51.17494954678213,152.21574532049772,0,0,0,0,0,0,1,38.05393633012443,1
1,0,1,0,72,1,1,1,1,1,0,1,1,1,82.65,5919.35,0,0,0,1,1,0,0,81.08698630136986,0
0,0,1,0,51,1,1,0,1,1,0,1,1,1,106.8,5498.8,1,0,1,0,0,0,0,105.74615384615385,0
0,0,0,0,67,1,0,0,0,0,0,0,0,1,19.45,1195.95,0,1,1,0,0,0,1,17.587500000000002,0
1,0,0,0,1,1,0,0,1,0,0,0,0,1,75.7,75.7,1,0,0,0,0,1,0,37.85,1
1,0,1,0,11,1,1,0,0,1,0,1,1,1,99.5,1056.95,1,0,0,0,0,1,0,88.07916666666667,1
1,1,0,0,3,1,0,0,0,1,0,1,0,1,86.85,220.95,1,0,0,0,0,1,0,55.2375,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,49.901118798693524,49.901118798693524,0,0,0,0,0,0,1,24.950559399346762,1
0,1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,1,0,0,0,0,0,0,106.54318181818181,1
1,0,0,0,13,0,0,0,0,1,0,1,1,0,49.15,649.4,0,0,0,0,0,1,0,46.385714285714286,0
0,0,0,0,1,1,1,0,0,0,0,1,0,0,84.5,84.5,1,0,0,0,0,1,0,42.25,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,19.5,225.85,0,1,1,0,0,0,1,20.53181818181818,0
1,0,0,0,2,1,0,0,0,0,0,1,1,1,94.64231276929725,241.26618294366878,1,0,0,0,0,1,0,67.34382299559039,1
0,0,1,1,14,1,0,0,0,0,0,0,0,0,19.75,309.35,0,1,1,0,0,0,1,20.623333333333335,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,48.71688435844967,129.3756434847651,0,0,0,0,0,0,0,32.34391087119128,1
1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.1,50.1,0,0,0,0,0,1,0,25.05,0
0,0,0,0,44,1,1,0,0,0,0,1,1,0,98.33616405238577,4394.373450306771,1,0,0,0,0,0,0,96.43752265979758,1
0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.52214392349629,230.7713573893774,1,0,0,0,0,0,0,57.69283934734435,1
0,0,0,0,39,0,0,1,1,0,1,1,0,1,48.95,1880.85,0,0,0,0,1,0,0,47.021249999999995,1
0,1,0,0,5,1,0,0,0,1,0,0,0,0,50.35,237.25,0,0,0,0,0,1,0,39.541666666666664,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,74.64942203192692,301.39606981710295,0,0,0,0,0,1,0,60.27921396342059,1
0,1,0,0,33,1,1,0,1,0,0,0,0,1,83.58181579064463,2716.4262043338144,1,0,0,0,0,0,0,79.75074498435278,1
0,0,1,0,35,1,0,0,0,0,0,0,1,1,86.56228912225225,3131.4837561101076,1,0,0,0,0,0,0,85.77832352370697,1
1,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,1,0,1,0,0,1,0,88.8375,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.11336621043313,20.11336621043313,0,1,0,0,0,0,1,10.056683105216566,1
1,0,0,0,4,1,0,0,0,0,0,0,0,1,68.90755307446275,262.28941062193894,0,0,0,0,0,0,0,52.45788212438779,1
0,0,1,0,66,1,1,1,1,1,1,0,0,0,96.6,6424.25,1,0,0,1,0,0,1,95.88432835820896,0
0,1,0,0,13,1,0,0,1,0,0,1,0,1,59.9,788.35,0,0,0,0,0,1,0,56.31071428571429,0
0,0,1,0,68,1,0,0,1,0,1,1,1,1,100.3,6754.35,1,0,1,0,0,1,0,97.88913043478261,0
1,0,0,0,8,1,1,0,0,0,0,0,0,1,85.09089250845079,762.401401152546,1,0,0,0,0,1,0,78.32742293871762,1
1,1,1,0,47,1,1,1,1,1,0,0,0,1,67.45,3252.0,0,0,0,0,1,0,0,67.75,0
0,0,0,0,5,1,0,0,1,0,0,0,1,1,91.98684108349504,505.9395945228568,1,0,0,0,0,1,0,84.32326575380947,1
1,0,0,0,41,1,0,0,0,0,1,0,0,0,50.05,2029.05,0,0,1,0,0,0,0,48.31071428571428,0
0,0,0,0,18,0,0,1,0,1,0,0,0,0,33.6,550.35,0,0,0,0,0,0,1,28.96578947368421,0
0,0,0,0,54,0,0,0,1,0,0,0,0,1,57.36468882324469,3024.111927238619,0,0,0,0,0,1,0,55.96006426791985,1
0,0,0,0,10,0,0,0,0,1,1,0,0,0,52.14481972117559,527.9796751177183,0,0,0,0,0,0,0,46.04867479373496,1
0,0,1,0,70,1,1,0,1,1,1,1,0,0,76.1,5264.25,0,0,0,1,1,0,0,74.1443661971831,0
0,0,0,0,23,1,1,0,0,0,0,0,0,1,74.95,1710.45,1,0,0,0,0,1,0,71.26875,1
0,0,0,0,24,1,1,1,0,0,0,0,0,1,55.65,1400.55,0,0,0,0,0,0,0,56.022,1
1,0,0,1,25,1,0,0,1,0,1,0,0,1,54.75,1266.35,0,0,1,0,1,0,0,48.70576923076923,0
0,0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,529.8,0,1,0,0,0,1,0,18.92142857142857,0
0,0,0,0,23,1,1,0,0,0,1,1,0,1,90.6,1943.2,1,0,0,0,0,1,0,80.96666666666667,1
0,0,1,0,42,0,0,0,0,0,0,0,0,0,26.87228750146231,1025.7450530264277,0,0,0,0,0,0,0,25.858909764333497,1
0,1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,1,0,0,0,0,0,1,75.8532258064516,0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,54.18631236928135,54.18631236928135,0,0,0,0,0,0,0,27.093156184640677,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,73.53567037071342,73.53567037071342,1,0,0,0,0,0,0,36.76783518535671,1
1,0,1,0,66,1,1,1,1,1,0,0,0,0,66.9,4370.25,0,0,0,1,0,0,0,65.2276119402985,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,19.337985146481255,124.39795764117247,0,1,0,0,0,0,0,20.170797919297435,1
1,0,0,0,32,1,1,0,1,1,0,1,1,1,104.05,3416.85,1,0,1,0,1,0,0,103.54090909090908,0
0,1,0,0,14,1,0,0,0,0,0,1,1,0,90.45,1266.1,1,0,0,0,1,0,0,84.40666666666667,1
1,0,0,0,29,1,1,1,0,0,0,0,1,1,66.1,1912.15,0,0,0,0,0,1,0,63.73833333333334,0
0,1,1,0,32,1,1,0,0,1,1,1,1,1,104.9,3351.55,1,0,0,0,0,1,0,101.56212121212121,1
0,0,1,1,35,1,1,0,1,0,0,1,0,1,89.65,3161.6,1,0,0,0,0,0,0,87.82222222222222,0
1,0,0,0,9,1,0,0,0,0,0,0,0,1,20.45,147.55,0,1,0,0,1,0,0,14.755,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,44.60002715646456,97.0990766802049,0,0,0,0,0,1,0,32.36635889340164,1
0,0,0,1,54,1,1,0,1,0,0,0,0,1,55.0,3092.65,0,0,0,0,1,0,0,56.230000000000004,1
1,0,0,0,12,1,1,0,0,0,0,1,1,1,94.2,1046.1,1,0,0,0,0,1,0,80.46923076923076,1
0,0,0,0,2,1,0,0,1,0,0,0,0,0,49.25,97.0,0,0,0,0,0,0,1,32.333333333333336,0
1,0,1,0,72,1,1,1,1,1,1,0,0,1,97.0,7104.2,1,0,0,1,0,0,0,97.31780821917808,0
0,1,1,1,72,0,0,1,1,1,1,1,1,1,64.8,4732.35,0,0,0,1,0,0,0,64.82671232876713,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.8674549903388,70.8674549903388,1,0,0,0,0,0,1,35.4337274951694,1
0,0,0,0,36,1,0,0,0,0,0,0,0,1,82.51562021717729,3022.4888833002565,1,0,0,0,0,1,0,80.98249671911644,1
1,0,0,0,22,1,1,0,0,0,0,0,0,0,76.70853652856916,1753.7193600061607,0,0,0,0,0,0,0,74.04381292455415,1
0,0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,0,1,0,1,0,0,1,24.498863636363637,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.673331964433835,45.673331964433835,0,0,0,0,0,0,1,22.836665982216918,1
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.15,343.45,0,1,0,1,0,0,1,19.080555555555556,0
1,0,0,0,52,1,0,0,0,1,0,0,1,1,59.45,3043.7,0,0,0,0,0,1,0,57.42830188679245,0
0,0,0,0,41,0,0,0,0,0,0,0,0,0,23.61035216563927,947.3239241876894,0,0,0,0,0,0,0,22.338396605440984,1
0,0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,1,0,1,0,1,0,0,99.01691176470588,0
0,0,1,0,18,1,1,0,0,0,0,0,0,0,86.53207786018434,1591.1369129217808,1,0,0,0,0,1,0,80.26384083714123,1
0,0,0,0,5,1,0,0,1,1,0,0,1,0,95.9556993929398,535.1234445330567,1,0,0,0,0,0,0,81.32714693081124,1
1,0,0,0,4,0,0,1,0,0,0,0,0,1,29.15,110.05,0,0,0,0,0,0,1,22.009999999999998,0
0,0,1,1,52,1,1,0,0,0,0,0,0,0,25.75,1345.85,0,1,0,1,0,0,1,25.393396226415092,0
1,1,1,0,72,1,1,1,0,0,0,0,0,0,78.5,5602.25,1,0,0,1,0,0,0,76.7431506849315,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,1,0,0,0,0,1,0,37.55,1
0,0,1,0,67,1,1,0,0,0,0,0,0,0,24.85,1583.5,0,1,0,1,1,0,0,23.28676470588235,0
1,0,0,0,66,1,1,1,1,1,1,0,1,1,103.1,6595.0,1,0,0,0,0,0,0,98.43283582089552,0
0,0,0,0,42,1,1,0,0,0,1,1,1,1,100.3,4222.95,1,0,0,0,0,1,0,98.20813953488371,0
1,1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,1,0,0,0,0,1,0,36.5,1
1,0,0,0,62,1,0,0,0,0,0,0,0,1,19.2,1123.65,0,1,0,1,1,0,0,17.835714285714285,0
0,1,0,0,32,1,1,0,0,0,0,1,1,1,96.15,3019.25,1,0,0,0,1,0,0,91.49242424242425,1
0,1,0,0,67,1,1,1,1,1,1,1,1,1,116.1,7839.85,1,0,0,1,1,0,0,115.29191176470589,0
1,0,0,0,54,1,0,0,0,0,0,0,0,1,20.5,1035.7,0,1,0,1,0,0,1,18.830909090909092,0
0,0,1,1,43,1,1,0,0,1,1,1,1,1,104.3,4451.85,1,0,1,0,1,0,0,101.1784090909091,0
1,0,1,1,7,0,0,1,0,0,1,0,0,0,34.65,246.6,0,0,0,0,0,0,1,30.825,0
1,1,1,1,71,1,1,1,1,0,0,1,0,0,69.2,4982.5,0,0,1,0,0,1,0,69.20138888888889,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.785644231448057,24.785644231448057,0,0,0,0,0,0,0,12.392822115724028,1
1,0,0,0,8,1,0,0,0,1,1,0,1,0,64.1,504.05,0,0,0,0,0,0,1,56.00555555555556,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,116.6,8337.45,1,0,0,1,0,0,0,114.21164383561644,0
1,0,0,0,46,1,1,1,0,1,0,1,1,0,79.2,3593.8,0,0,0,1,0,0,1,76.46382978723405,0
0,0,1,0,48,1,0,0,0,1,0,0,1,0,84.72150056805047,4053.9925707554826,0,0,0,0,0,1,0,82.39823849680563,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,24.411054508983835,24.411054508983835,0,0,0,0,0,0,0,12.205527254491917,1
0,0,0,0,52,1,0,0,0,0,0,0,0,0,21.0,1107.2,0,1,0,1,0,0,0,20.89056603773585,0
1,1,1,0,16,1,1,0,0,0,0,0,1,1,85.35,1375.15,1,0,0,0,1,0,0,80.89117647058823,1
0,0,0,0,57,1,1,0,1,1,0,0,1,1,95.23727778582372,5426.996054755505,0,0,0,0,0,0,0,93.556800410776,1
1,0,1,1,64,1,1,0,1,1,1,1,1,1,111.45,7266.95,1,0,1,0,0,1,0,111.79923076923076,0
0,0,1,0,62,1,1,0,0,1,0,0,0,0,94.69058393068967,5944.286917377535,1,0,1,0,0,0,0,94.4585865534347,1
1,1,0,0,9,1,0,0,0,0,0,1,0,1,80.85,751.65,1,0,0,0,0,1,0,75.16499999999999,1
0,0,1,1,5,1,1,0,1,0,0,0,0,1,80.15,385.0,1,0,0,0,0,1,0,64.16666666666667,1
0,0,0,0,16,1,0,0,0,1,0,1,0,1,87.15733042221802,1428.772843761966,0,0,0,0,1,0,0,81.32924318374619,1
1,0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,1,0,0,0,0,0,0,76.9090909090909,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.53969805023128,69.53969805023128,1,0,0,0,0,0,0,34.76984902511564,1
1,0,0,0,33,1,1,0,1,0,0,1,1,1,100.0,3320.6,1,0,0,0,0,1,0,97.66470588235293,0
